feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
Vdac1,14076.983962178107,-0.2072194810214728,0.04407538648373685,-4.701478479330718,2.582844895505265e-06,0.03575173904358388,False,NS
Krt19,121.79184630083455,-1.2189638373454148,0.2774125711055617,-4.394046861277861,1.1125981606796393e-05,0.07700291870063784,False,NS
Prkra,1148.0480690626357,-0.1986694734661964,0.051417845347214164,-3.8638233890320026,0.00011162594262656016,0.281650497455783,False,NS
Hpgd,345.9424199257023,0.6767517273031727,0.18005905950948423,3.758498623433753,0.00017093597894156772,0.281650497455783,False,NS
Acsf2,638.7831446011106,0.21851577927987234,0.0587834704304213,3.717299738852901,0.00020136348867491998,0.281650497455783,False,NS
Tubb3,1026.086414681744,-0.6183302070855833,0.1570783190898625,-3.9364452756324977,8.269746750525749e-05,0.281650497455783,False,NS
Tatdn3,267.84377906516426,0.3602942474232587,0.09381823030128514,3.840343675916933,0.00012286218841726216,0.281650497455783,False,NS
Tead2,1700.5337204329865,-0.2692770008701918,0.07249030558629202,-3.714662239209987,0.00020347529074973486,0.281650497455783,False,NS
Gk5,88.63996374916282,0.6474499101950991,0.16175876513723836,4.002564619269896,6.265954620331764e-05,0.281650497455783,False,NS
Bcl9,985.8500522894425,0.1908995037281767,0.050767628883958554,3.7602603849102896,0.00016973658948149517,0.281650497455783,False,NS
Lrrc16a,859.4944909402429,0.19990427048517087,0.055122711403600866,3.6265318848613863,0.0002872533636330425,0.3058585430314288,False,NS
Fzd1,8433.74357695284,0.18100743064798996,0.04980199338861435,3.6345418793893414,0.00027847502172519416,0.3058585430314288,False,NS
Cyb5rl,122.47109364414136,0.4939885016886127,0.13518472492812025,3.6541739604920145,0.0002580112961045672,0.3058585430314288,False,NS
Tspyl5,232.78563564746253,-0.3699790035969786,0.10261849539026309,-3.6053832419772927,0.000311692605923376,0.30817493222795506,False,NS
Xpnpep1,4625.023738001765,-0.1643166353317192,0.04633018917844245,-3.546642874667478,0.0003901731107584382,0.3176927175951942,False,NS
Gzme,39.06127185391492,-0.9143802583401485,0.2568033133639066,-3.5606248469404034,0.00036997335242928893,0.3176927175951942,False,NS
Bdkrb1,314.79832916945134,-0.49936785101981446,0.14054313535116164,-3.553128722879933,0.0003806781399078068,0.3176927175951942,False,NS
Slc8a1,1580.5054310262042,0.4330551467408484,0.12358507612524557,3.5041055143419966,0.0004581437921295611,0.3523125761476325,False,NS
Gyg,2329.352542128005,-0.24033754609185576,0.07010117415187243,-3.4284382394390502,0.0006070646424441599,0.37433425162486733,False,NS
Yipf2,380.64716249578845,0.3259283611277362,0.09512181996235453,3.4264310886474396,0.0006115689210307522,0.37433425162486733,False,NS
Galk1,2405.1208834275035,-0.30765268506874244,0.08957300897559159,-3.4346583707216647,0.0005933012764355716,0.37433425162486733,False,NS
Crabp2,1817.4560396255101,-0.5540002420752658,0.16096468693222227,-3.441750191509643,0.0005779637216517606,0.37433425162486733,False,NS
4930487H11Rik,8.350382959295255,1.774582415438341,0.518605284635765,3.421836352255248,0.0006219973838586872,0.37433425162486733,False,NS
Gas6,4239.432002251838,0.23950816894392332,0.07042617664769887,3.4008401470101544,0.0006717909954604897,0.3874554566318374,False,NS
Ehd3,2128.192074513329,0.3472426812650785,0.10494557820279396,3.3087881091481175,0.0009370072221393767,0.38777121651530166,False,NS
Ranbp3l,454.08787394328624,0.5779298684637953,0.17710419420830525,3.263219547381524,0.0011015414906063732,0.38777121651530166,False,NS
Serpind1,36.91282496612751,-0.7811129257140645,0.23876913017643217,-3.27141504907641,0.001070107328401806,0.38777121651530166,False,NS
Ino80c,1520.9949340918022,-0.2212371951813303,0.06726773138660995,-3.2889052539888226,0.0010057787483941714,0.38777121651530166,False,NS
Aox1,1051.8909716528185,0.35760299563884823,0.10974923342501736,3.25836440473335,0.0011205641280604007,0.38777121651530166,False,NS
Tyw3,156.24080131117734,0.3935151742076902,0.11707778726412268,3.361142906808925,0.0007762065351652435,0.38777121651530166,False,NS
Acy1,323.9084840869623,-0.24675790614612736,0.07561771325290828,-3.2632288855500002,0.0011015051927777731,0.38777121651530166,False,NS
Mcc,393.560545844274,0.2925176996432323,0.08748064693900838,3.3437989987336976,0.0008263958843177762,0.38777121651530166,False,NS
Cutc,205.23046684631325,-0.33582981586268296,0.10153723364805607,-3.3074548497817227,0.0009414788718221242,0.38777121651530166,False,NS
AI467606,1633.966201663019,-0.22478050718607234,0.06706627195291559,-3.351617745263689,0.0008034086621132515,0.38777121651530166,False,NS
Pdk4,1334.4945776707007,0.3374346468299862,0.10000217544065233,3.3742730629919286,0.000740109120071773,0.38777121651530166,False,NS
Ccdc37,19.718205501980282,0.973710398690539,0.29696797123072965,3.2788397841530643,0.0010423479574837196,0.38777121651530166,False,NS
Ldha,44015.38543054744,-0.4016407627702746,0.12243590739435324,-3.2804164343441484,0.0010365396621047727,0.38777121651530166,False,NS
Ctso,1106.9256136836332,0.20903113821681515,0.06264631477789875,3.336686905812377,0.0008478339991937273,0.38777121651530166,False,NS
Tpi1,35888.54910552135,-0.3942479445533198,0.12009480530494944,-3.282805976097217,0.0010277937901554501,0.38777121651530166,False,NS
